 ;Variables en supervision;;;;;;;;;;;;;;;Tests Variables Supervision J-10;;;;;;Tests Variables Supervision Migration SEMERU;;;;;;Recettes Variables Supervision MOE/Client;;;;;;;Tests Variables IHM;;;;;;Tests Variables Archivage;;;;;;Description Variables en supervision;;;;;;;;;;;;;;;;;;;;;   ;"DOUBLON A VERIFIER
33;MN_;DC1;G;TB;_M_;STH___;TTA_____;NV0R701_;BS;TM;P01;;MN_.DC1.G.TB._M_.STH___.TTA_____.NV0R701_.BS.TM.P01;51;MES TEMPERATURE AMBIANTE SONDE STH R701;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;°C;;0 / 50;;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW39604;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 203";;;;R701;Sonde RTU;%MW1;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;MN_;DC1;G;TB;_M_;STH___;SHY_____;NV0R701_;HY;TM;P01;;MN_.DC1.G.TB._M_.STH___.SHY_____.NV0R701_.HY.TM.P01;51;MES HYGROMETRIE AMBIANTE SONDE STH R701;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;%;;0 / 100;;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW39605;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 203";;;;R701;Sonde RTU;%MW3;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;MN_;DC1;G;TB;_M_;STH___;________;NV0R701_;WD;TA;P01;;MN_.DC1.G.TB._M_.STH___.________.NV0R701_.WD.TA.P01;51;DEF COMMUNICATION SONDE STH R701;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW795.2;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 203";;;;R701;Sonde RTU;;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;MN_;DC1;G;TB;_M_;STH__1;TTA_____;NV0R706_;BS;TM;P01;;MN_.DC1.G.TB._M_.STH__1.TTA_____.NV0R706_.BS.TM.P01;51;MES TEMPERATURE AMBIANTE SONDE STH R706-1;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;°C;;0 / 50;;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW39606;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 204";;;;R706;Sonde RTU;%MW1;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;MN_;DC1;G;TB;_M_;STH__1;SHY_____;NV0R706_;HY;TM;P01;;MN_.DC1.G.TB._M_.STH__1.SHY_____.NV0R706_.HY.TM.P01;51;MES HYGROMETRIE AMBIANTE SONDE STH R706-1;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;%;;0 / 100;;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW39607;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 204";;;;R706;Sonde RTU;%MW3;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;MN_;DC1;G;TB;_M_;STH__1;________;NV0R706_;WD;TA;P01;;MN_.DC1.G.TB._M_.STH__1.________.NV0R706_.WD.TA.P01;51;DEF COMMUNICATION SONDE STH R706-1;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW795.3;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 204";;;;R706;Sonde RTU;;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;MN_;DC1;G;TB;_M_;STH__2;TTA_____;NV0R706_;BS;TM;P01;;MN_.DC1.G.TB._M_.STH__2.TTA_____.NV0R706_.BS.TM.P01;51;MES TEMPERATURE AMBIANTE SONDE STH R706-2;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;°C;;0 / 50;;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW39608;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 205";;;;R706;Sonde RTU;%MW1;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;MN_;DC1;G;TB;_M_;STH__2;SHY_____;NV0R706_;HY;TM;P01;;MN_.DC1.G.TB._M_.STH__2.SHY_____.NV0R706_.HY.TM.P01;51;MES HYGROMETRIE AMBIANTE SONDE STH R706-2;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;%;;0 / 100;;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW39609;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 205";;;;R706;Sonde RTU;%MW3;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;MN_;DC1;G;TB;_M_;STH__2;________;NV0R706_;WD;TA;P01;;MN_.DC1.G.TB._M_.STH__2.________.NV0R706_.WD.TA.P01;51;DEF COMMUNICATION SONDE STH R706-2;NT;08/06/2026;WMA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW795.4;;;;;;R703;SWI-MN-R703;;;;;;; ; ; ; ;;MOX-MN-R703;"3
-100 / 205";;;;R706;Sonde RTU;;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;MN_;DC1;E;HQ;1MC;OND___;BAT_____;NV0R709A;MA;TS;P01;;MN_.DC1.E.HQ.1MC.OND___.BAT_____.NV0R709A.MA.TS.P01;51;FONCTIONNEMENT SUR BATTERIE ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;NT;12/05/2025;PMO;Non testable par Schneider;;;;;;;;;;;;;;;;;;;;;;TS;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.0;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW1.0;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;MN_;DC1;E;HQ;1MC;OND___;BYP_____;NV0R709A;MA;TS;P01;;MN_.DC1.E.HQ.1MC.OND___.BYP_____.NV0R709A.MA.TS.P01;51;FONCTIONNEMENT SUR BY-PASS ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TS;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.1;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW1.2;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;MN_;DC1;E;HQ;1MC;OND___;BAT_____;NV0R709A;S2;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.BAT_____.NV0R709A.S2.TA.P01;51;2EME SEUIL ALARME AUTONOMIE BATTERIE ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;NT;12/05/2025;PMO;Non realisable;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;ALARME;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.2;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW3.6;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;MN_;DC1;E;HQ;1MC;OND___;BAT_____;NV0R709A;AL;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.BAT_____.NV0R709A.AL.TA.P01;51;ALARME TEMPERATURE BATTERIES ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;NT;12/05/2025;PMO;Non realisable;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;ALARME;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.3;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4.0;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;MN_;DC1;E;HQ;1MC;OND___;BYP_____;NV0R709A;HT;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.BYP_____.NV0R709A.HT.TA.P01;51;TRANSFERT IMPOSSIBLE ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;OK;14/05/2025;SPA;Point ajouté dans popup bypass;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.5;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW5.2;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;MN_;DC1;E;HQ;1MC;OND___;________;NV0R709A;MA;TS;P01;;MN_.DC1.E.HQ.1MC.OND___.________.NV0R709A.MA.TS.P01;51;FONCTIONNEMENT NORMAL SUR ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;NT;12/05/2025;PMO;Non réalisable;;;;;;;;;;;;;;;;;;;;;;TS;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.6;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW5.8;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;MN_;DC1;E;HQ;1MC;OND___;CHB_____;NV0R709A;PT;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.CHB_____.NV0R709A.PT.TA.P01;51;PRESENCE TENSION AMONT (CHARGEUR) ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;ALARME;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.7;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW11.0;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;MN_;DC1;E;HQ;1MC;OND___;________;NV0R709A;PT;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.________.NV0R709A.PT.TA.P01;51;PRESENCE TENSION AVAL ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;OK;14/05/2025;SPA;Symbole affiche le bon point;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;ALARME;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.8;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW12.0;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;MN_;DC1;E;HQ;1MC;OND___;BYP_____;NV0R709A;AL;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.BYP_____.NV0R709A.AL.TA.P01;51;SYNTHESE ALARME BY-PASS ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;Non réalisable ;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;ALARME;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.9;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW16.2;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;MN_;DC1;E;HQ;1MC;OND___;BYP_____;NV0R709A;SD;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.BYP_____.NV0R709A.SD.TA.P01;51;SYNTHESE DEFAUT BY-PASS ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.10;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW16.3;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;MN_;DC1;E;HQ;1MC;OND___;BAT__VEN;NV0R709A;DF;TA;P01;;MN_.DC1.E.HQ.1MC.OND___.BAT__VEN.NV0R709A.DF.TA.P01;51;DEFAUT VENTILATION LOCAL BATTERIE;NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TA;NORMAL;DEFAUT;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW33231.11;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW17.12;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;I1;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.I1.TM.P01;51;INTENSITES (PHASE 1);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;A;;0;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36950;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4867;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;I2;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.I2.TM.P01;51;INTENSITES (PHASE 2);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;A;;0;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36951;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4868;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;I3;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.I3.TM.P01;51;INTENSITES (PHASE 3);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;A;;0;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36952;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4869;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;C1;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.C1.TM.P01;51;FACTEUR DE PUISSANCE PHASE 1 (KVA);NT;08/06/2026;WMA;Déjà en production;;;OK;14/05/2025;SPA;Mesure sans unité;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;;;-1;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36956;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4876;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;C2;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.C2.TM.P01;51;FACTEUR DE PUISSANCE PHASE 2 (KVA);NT;08/06/2026;WMA;Déjà en production;;;OK;14/05/2025;SPA;Mesure sans unité;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;;;-1;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36957;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4877;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;C3;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.C3.TM.P01;51;FACTEUR DE PUISSANCE PHASE 3 (KVA);NT;08/06/2026;WMA;Déjà en production;;;OK;14/05/2025;SPA;Mesure sans unité;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;;;-1;/100;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36958;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4878;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;P1;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.P1.TM.P01;51;PUISSANCE ACTIVE MONO PHASE 1 (KW) ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;NT;12/05/2025;PMO;Non testable par Schneider;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;kW;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36959;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4879;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;P2;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.P2.TM.P01;51;PUISSANCE ACTIVE MONO PHASE 2 (KW) ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;NT;12/05/2025;PMO;Non testable par Schneider;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;kW;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36960;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4880;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;P3;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.P3.TM.P01;51;PUISSANCE ACTIVE MONO PHASE 3 (KW) ONDULEUR CLIMATISATION 709A;NT;08/06/2026;WMA;Déjà en production;;;NT;12/05/2025;PMO;Non testable par Schneider;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;kW;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36961;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4881;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;V1;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.V1.TM.P01;51;TENSIONS SIMPLES (V1);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;V;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36962;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4882;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;V2;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.V2.TM.P01;51;TENSIONS SIMPLES (V2);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;V;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36963;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4883;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;MN_;DC1;E;HQ;1MC;OND___;CPE_____;NV0R709A;V3;TM;P01;;MN_.DC1.E.HQ.1MC.OND___.CPE_____.NV0R709A.V3.TM.P01;51;TENSIONS SIMPLES (V3);NT;08/06/2026;WMA;Déjà en production;;;OK;12/05/2025;PMO;;;;;;;;;;;;;;;;;;;;;;;TM;;;;;;;V;;0;/10;;;;#,##u;;;;;;;;1;1;1;;;;;;"R708
1109B";"SWI-MN-R708
SWI-MN-1109B";"API-R708-CFO
API-1109B-CFO";%MW36964;;;;;;R608B;SWI-MN-R608B;;;;;;; ; ; ; ;;MOX-MN-R608B;"3
100 / 1";;;;R709A;"UPS Schneider
Pompes Voie 1";%MW4884;;;;;;;Connecteur DB9;Marron;Blanc;;LIYCY;XBUS 3;;;;;;;;;;;;;;;;;;;;;;;;;;;
